entrez	log2FoldChange
8814	-0.782295964375285
391081	-0.782216449344575
6619	-0.78208632897138
4622	-0.781941917172216
3766	-0.781822511432191
106481314	-0.781714175450205
11015	-0.781681781295038
55707	-0.781504926254937
5166	-0.781308885726543
106480984	-0.781092825276729
64793	-0.780838160313272
100271289	-0.780785260810236
101928794	-0.780635678516937
101929717	-0.78055564338719
154288	-0.780305219732501
610	-0.780057988251821
29994	-0.779751948565167
100131823	-0.779246758147778
64425	-0.779213461403454
199704	-0.779016963381511
359736	-0.778821980240514
3801	-0.778812957521473
643394	-0.778773331061874
646595	-0.778173200096144
22837	-0.777933960678407
54629	-0.777678635722574
402375	-0.777668736561576
647215	-0.777604892610683
55113	-0.777468171283765
574432	-0.77743388785216
51338	-0.777285080879881
104326055	-0.777010505809678
402509	-0.776965349100262
23760	-0.776960084622439
389144	-0.776905506579877
206338	-0.776810327945074
105378616	-0.776688038670097
23627	-0.77657418019335
8099	-0.776219374911109
1735	-0.77581171995254
23424	-0.775809739516637
4772	-0.775784975159085
28481	-0.775559583915246
440416	-0.775319286711435
51209	-0.775228895374179
9229	-0.775152666766502
111082993	-0.774798034264836
9189	-0.774488486955801
10505	-0.774427828219994
7791	-0.774203627222995
11270	-0.774183138774588
50809	-0.773941577649487
90529	-0.773864192304427
4780	-0.773848132436251
400094	-0.773616588347582
100310840	-0.773462366491634
101927220	-0.773341191551956
5796	-0.772422608183404
647013	-0.772421048726084
106479494	-0.772060461359248
9639	-0.77196478506065
106478920	-0.771852755102451
25791	-0.771834493744991
200894	-0.77172764126061
79183	-0.771694156613994
647135	-0.771645089409348
554234	-0.771572820230505
1521	-0.771560254627174
152024	-0.771248536653267
55600	-0.771061034926795
25798	-0.770929520025336
170392	-0.770862995669169
1727	-0.770170695396282
56987	-0.770144217151697
9019	-0.770113043210764
10920	-0.769941810724965
5013	-0.769850625987185
106481825	-0.769423948497883
440602	-0.769047808217968
132320	-0.768945753513253
4267	-0.768835927992031
166378	-0.768823317084533
5962	-0.768535342605604
54329	-0.768397016688027
6260	-0.76831922397125
100312801	-0.768047064720054
63036	-0.76802182403821
64789	-0.767982347775874
90423	-0.767706852014248
2497	-0.767706822778063
26851	-0.767679363803106
28382	-0.767476223430129
1953	-0.767442324742121
100423046	-0.767394042927829
5184	-0.767315269973147
3344	-0.766827966209117
100874231	-0.766603599722499
165829	-0.766385935594504
8936	-0.766296385089722
106479303	-0.766213100208302
10946	-0.766204478238313
100420568	-0.766191575355999
3691	-0.766131416465323
642938	-0.765898557663505
10622	-0.765704417633217
106478924	-0.765538789412309
219539	-0.765451704027355
442898	-0.764651619487688
348158	-0.764305677873186
2444	-0.763971222849492
100874131	-0.763572083052815
100289170	-0.763443060910047
60487	-0.763158173531687
259236	-0.763036498419362
114876	-0.762945872703423
8384	-0.762924467551863
890	-0.762691131647424
8836	-0.762575721640444
10214	-0.762572785899388
85460	-0.761731896006349
8301	-0.761696267459162
647121	-0.761519369454096
3920	-0.761486750707107
23065	-0.761451020021018
100312850	-0.761274993407001
22927	-0.76101443582343
10051	-0.760904489085422
27120	-0.760739603200853
106480682	-0.76068341141284
1014	-0.760418557068196
353091	-0.760345865911098
9038	-0.760212946609605
84146	-0.760058908234997
256586	-0.760031291199981
100130450	-0.760029790389516
10350	-0.759679018473562
342898	-0.759558854284437
343171	-0.75946858361432
375350	-0.759112451647607
4752	-0.758933023599039
104355135	-0.758908792298418
100128055	-0.758526547837472
203190	-0.758467813524059
79301	-0.758261708410495
53616	-0.758208069406264
9355	-0.75808417774498
56940	-0.757985517811021
100506797	-0.757959140905235
26827	-0.757950669445878
54518	-0.757704668514529
100271630	-0.757636658841711
79683	-0.757613508438092
6887	-0.757552472657518
285627	-0.757392259343691
106479444	-0.757265043358014
100874482	-0.756930368540553
54027	-0.756901487474778
2022	-0.756752742069171
101060189	-0.756476942987286
101926926	-0.756328859713754
100101467	-0.756294530494214
55964	-0.756290000534081
100996291	-0.756048576708066
9064	-0.756002366089335
100132672	-0.755756160689725
440823	-0.755199991567085
60672	-0.754602783190177
10261	-0.75458209236705
4104	-0.754344032190158
402374	-0.754274950491104
4618	-0.754263490728966
100130954	-0.754040772480046
100873894	-0.753981590160209
105378217	-0.753874029035421
10592	-0.753776704584093
4871	-0.753562868996382
107075112	-0.753342699047775
57555	-0.753122207661316
25999	-0.753015213485571
109617007	-0.752790027661232
51540	-0.752240625023449
26737	-0.752171342408877
101929184	-0.752083418174245
106479387	-0.751873958581546
6496	-0.751592876339524
113763	-0.75158883010206
84336	-0.75149225845491
337880	-0.751084326311946
57646	-0.751081313257964
100418887	-0.750564089247463
10154	-0.750506415948571
285423	-0.750437766845217
28930	-0.750352053678058
171558	-0.750345150442239
6696	-0.750325619058581
2861	-0.75017900711977
238	-0.750103889985822
5586	-0.750099567808376
100133036	-0.749922379484658
100129550	-0.749742125943141
654381	-0.749529989595683
284260	-0.749529576914695
100131655	-0.749448325564465
3633	-0.749198987241454
64754	-0.748940486097187
246285	-0.748350660224886
81893	-0.747950455991339
7324	-0.747510068258336
54756	-0.747376746891463
101928227	-0.747293748110786
101927158	-0.747246145529441
729083	-0.747062068443624
118442	-0.746966403410469
100505687	-0.746956315344947
285550	-0.746888366358504
7745	-0.746818169344338
100874456	-0.746547631468034
151246	-0.746495268890981
9622	-0.746338501966354
56479	-0.746245494404028
2741	-0.746051510628741
57168	-0.745943768940424
729059	-0.745929874671374
151507	-0.745467038463356
319133	-0.745466420096059
155340	-0.745442105420117
5932	-0.745192052953301
201725	-0.745075783044892
100287463	-0.744918147871621
492	-0.744758866978509
729009	-0.744608924483291
55752	-0.744586223823948
4909	-0.744583097743373
728505	-0.744317395896044
3266	-0.74413117301766
83636	-0.743264288370623
5547	-0.742649160045562
2052	-0.742540022592867
51226	-0.742244362920021
5413	-0.741986264982528
4544	-0.741947169921699
282697	-0.741926515216986
11046	-0.741566580487875
55454	-0.741322980447009
80327	-0.741152759909986
203238	-0.740949225973273
643854	-0.740596893846701
3430	-0.740591999341717
92483	-0.740535412049602
55861	-0.740480793727409
9061	-0.740326305304191
3294	-0.740290225327935
100631253	-0.740228050066368
1476	-0.739937814651952
130951	-0.739679093287102
57224	-0.739322311208592
5834	-0.739174233576444
56901	-0.739152210639556
100873974	-0.73903637366457
652972	-0.739001686705881
5445	-0.738247621014828
145195	-0.738168113071975
93380	-0.738158446373198
100506874	-0.738083962320296
23261	-0.737468988803041
9403	-0.737424606588936
10850	-0.737418874661394
51733	-0.737202228068492
6259	-0.736974283453192
13	-0.736886578160299
375748	-0.736856715837439
55968	-0.736504449656837
392225	-0.736200765959258
100133172	-0.736174971126402
441795	-0.735632430702204
10163	-0.735586553580544
100421096	-0.735553713223137
150962	-0.735376095908969
6977	-0.735299157032118
29018	-0.735259490064823
100128827	-0.735256021021581
79801	-0.735213264601236
272	-0.735211929329654
100874339	-0.735157154885055
57413	-0.735073884734348
3172	-0.734599072336224
283050	-0.734529786137676
114804	-0.734320162412782
5163	-0.734134019656431
394	-0.734113908299144
1332	-0.733778582155176
110806300	-0.733652161720284
148229	-0.733576383775568
9929	-0.733478119098422
815	-0.7331358899046
84223	-0.733032533133487
55326	-0.73278588888513
200407	-0.732672010796666
107057644	-0.732577556881482
4741	-0.732566912446529
51029	-0.732524587543899
58158	-0.73249618246018
1192	-0.732091898913916
100874071	-0.732017083939795
23548	-0.731864873795038
342346	-0.731851300501968
100874204	-0.731712724161602
7482	-0.731422683496324
56992	-0.731335615100732
91975	-0.731243269228607
257019	-0.731078341570984
102724698	-0.731058720844247
3833	-0.730967322114238
284067	-0.730841718860605
441687	-0.730794598211255
101927718	-0.73068303596109
10026	-0.730647627761266
84752	-0.730293121377669
100128423	-0.729902656883949
643529	-0.729729864906521
100128637	-0.729289216102634
56269	-0.729239407614046
55789	-0.72911808683928
4247	-0.728457532950107
6195	-0.728427771763543
79647	-0.728341124525403
360001	-0.728198520292819
646379	-0.728197794559255
109616971	-0.727956729794872
643	-0.727918734714295
100431172	-0.72790197797735
106480239	-0.727871768850363
84767	-0.727869703274006
100418924	-0.727868055834822
79838	-0.727661445001734
106481643	-0.727478651665014
219557	-0.727474906537647
106479191	-0.727434203496408
27039	-0.727424524290754
80157	-0.727388585461556
339559	-0.72715841724978
2762	-0.727067139353954
100129193	-0.726963499250495
9177	-0.726945289242844
442334	-0.726941059561571
641365	-0.726939995933361
100129053	-0.726932551253025
106481416	-0.726928953410894
107986233	-0.726928440009413
100270937	-0.726874558915644
100631260	-0.726868251479015
103581031	-0.726827505075064
55063	-0.726681888953323
85388	-0.726328503329125
100419423	-0.726294045903925
100861453	-0.726290499224585
494558	-0.726230882205024
5539	-0.726215905857912
100462786	-0.726180039528047
51151	-0.725814795445934
100506498	-0.725812470963336
155435	-0.725755860516494
84074	-0.725753852919664
8747	-0.725566987226574
106478964	-0.725453831158371
253582	-0.725097611371008
445577	-0.725037166369046
9099	-0.725012609225949
339453	-0.72447428188038
160897	-0.724342474291432
145814	-0.724282664100763
100500916	-0.724172955650862
100873206	-0.72416976709904
51312	-0.724086801583476
29768	-0.723699443799034
4134	-0.723683167886236
123876	-0.723467845998691
92745	-0.723461249873419
1486	-0.723442998848893
51054	-0.723378612960908
9585	-0.72324963487255
28947	-0.723227502978902
1121	-0.723155401082592
106480516	-0.723106775652709
283860	-0.723070508228388
344387	-0.72292315955142
259283	-0.722621627096876
57048	-0.722089166567685
474337	-0.722085030635598
80332	-0.722009006887584
55276	-0.721940792152247
3115	-0.721911084626164
645687	-0.721786710241962
149840	-0.721778528796742
100421943	-0.721578444434862
1559	-0.721117467123242
100302743	-0.720805089241773
170554	-0.720663217435117
9853	-0.720397572353746
84542	-0.720217016264139
48	-0.720207759220785
140757	-0.720124708656066
100652740	-0.719751789380841
285780	-0.719603876968478
155100	-0.719412405860248
1720	-0.719172581167267
100418774	-0.718921891066584
353500	-0.71887690729668
54680	-0.718511434808696
100129192	-0.718444373614455
10554	-0.718267612809426
282617	-0.718254275758684
4436	-0.718251111001063
283431	-0.718241611714311
2681	-0.718159852720071
132112	-0.71791803496967
113746	-0.717908409336493
145508	-0.717847312451151
114821	-0.71757834601458
246126	-0.717286230715146
100421515	-0.717106857515041
343477	-0.716966176289577
51268	-0.716938142392424
642952	-0.716792774749038
51530	-0.716662684018785
26579	-0.716603773995229
4494	-0.716269426911589
1386	-0.716058864535687
389161	-0.715794079986875
25862	-0.715774306661601
996	-0.71576878414205
646799	-0.715735725581011
282616	-0.715704664701419
8531	-0.715466188752241
644425	-0.715454104042724
122481	-0.715358504083633
284194	-0.715226770142701
9334	-0.715145566851411
10491	-0.715082810159209
401398	-0.714836484564595
2669	-0.714717071014174
221017	-0.714708755110867
117178	-0.714632604505216
8391	-0.714435526572164
10171	-0.714161955848079
728632	-0.714119963417467
11074	-0.71403884262876
57180	-0.713594050174076
728586	-0.713508047560403
50616	-0.71348175418377
22832	-0.713390943142075
285989	-0.713308421586078
100130311	-0.713243641249857
121506	-0.713187250248641
246714	-0.713123432542835
100509857	-0.712987577624981
8463	-0.71258769691302
219875	-0.712437479701334
23220	-0.712380235782734
106478978	-0.712146181709291
100128327	-0.712036442819598
106479050	-0.711966490986442
220001	-0.711626933236601
114625	-0.711609110560624
100289300	-0.71153870623551
100129288	-0.711502101322836
106480706	-0.711475666445007
653275	-0.711416936009098
100507210	-0.711339597241121
797	-0.711291654506832
9753	-0.711061314714959
79959	-0.710675317462498
7292	-0.710642497923209
26830	-0.710610306629338
401914	-0.710405427447984
90390	-0.71023486323496
23671	-0.710070460978804
2146	-0.709652475477671
22826	-0.709525603555032
2734	-0.709289673387572
4862	-0.709261903935396
646658	-0.708715091650358
26122	-0.708674826684826
100419821	-0.708606103198175
126282	-0.708392847032474
100507195	-0.708220749333589
100505678	-0.708100374381249
346606	-0.707795085484735
2794	-0.70773427499288
100505854	-0.707642557764524
80381	-0.706912625202796
8764	-0.706892219381094
27	-0.706732175578567
106480476	-0.706511792679769
9851	-0.706460446504402
4245	-0.706320803308259
340481	-0.706159585411575
50807	-0.706155224922003
106480027	-0.705954921201912
149461	-0.705693693153783
100048912	-0.705431858176275
387492	-0.704916525481888
10274	-0.704777568159101
51011	-0.70448117262949
6303	-0.704322014690698
100009668	-0.704315329651942
23531	-0.70406781919071
6471	-0.704021436412958
9645	-0.703927615466362
574457	-0.703828827328895
106480688	-0.703819301105951
100505741	-0.703577354799898
9133	-0.703238864000598
152559	-0.7030571263364
6786	-0.702983069351706
1910	-0.702797237955024
54511	-0.70274495228378
84333	-0.702737004381612
3162	-0.702414760965121
9985	-0.702411171303464
359743	-0.701875011610443
9770	-0.701871584471069
10525	-0.701629914552114
1623	-0.701600001672665
388591	-0.701535722916196
65979	-0.701328526250339
54627	-0.701052019999805
158222	-0.70094656494214
150379	-0.700816037611041
9124	-0.700807127326929
127703	-0.700687307008602
