"","Name","Description","posRNAaverage","negRNAaverage","RPPA_transform_pos","RPPA_transform_neg"
"52","ENSG00000224238.2","WARS2-IT1",0.0136111111111111,0.00818181818181818,-2.65756412665089,-0.510282707367782
"53","ENSG00000235595.1","GAPDHP23",0.00222222222222222,0.00545454545454545,-2.65787244671624,-0.510313263061554
"54","ENSG00000229570.2","GAPDHP58",0.00194444444444444,0,-2.65787996671784,-0.510374374449098
"55","ENSG00000226443.3","GAPDHP32",0.0138888888888889,0.0490909090909091,-2.65755660664929,-0.509824371961201
"56","ENSG00000239873.2","GAPDHP27",0.000555555555555556,0.0281818181818182,-2.65791756672581,-0.51005863228012
"57","ENSG00000240244.3","GAPDHP33",0.0455555555555556,0.115454545454545,-2.65669932646757,-0.509080850079414
"58","ENSG00000227205.4","PFN1P9",0.00166666666666667,0,-2.65788748671943,-0.510374374449098
"59","ENSG00000229683.1","ASNSP5",0.515277777777778,0.402727272727273,-2.64398300377199,-0.505862317002088
"60","ENSG00000203843.3","PFN1P2",2.0075,1.13272727272727,-2.60358555520863,-0.497683576302427
"61","ENSG00000227216.2","PFN1P5",1.16361111111111,0.82,-2.62643132005143,-0.501187295854959
"62","ENSG00000244371.2","PFN1P8",2.42888888888889,1.77181818181818,-2.59217771279043,-0.490523358728503
"63","ENSG00000225080.1","PFN1P4",0.845833333333333,0.724545454545454,-2.63503420187505,-0.502256745136982
"64","ENSG00000234367.1","PFN1P3",0.920277777777778,1,-2.63301884144783,-0.499170620066002
"65","ENSG00000227212.3","PFN1P7",4.39222222222222,3.82909090909091,-2.53902634152352,-0.467474180393096
"66","ENSG00000237533.1","PFN1P6",0.1475,0,-2.65393948588254,-0.510374374449098
"67","ENSG00000226028.2","PFN1P12",0,0,-2.657932606729,-0.510374374449098
"68","ENSG00000143374.10","TARS2",33.1097222222222,29.8027272727273,-1.76158601672353,-0.176471938139049
"69","ENSG00000143437.16","ARNT",25.9925,30.9227272727273,-1.95426349756685,-0.163923733229981
"70","ENSG00000160766.10","GBAP1",7.69888888888889,10.4872727272727,-2.44950824254768,-0.392877546664188
"71","ENSG00000252808.1","SCARNA4",1.10805555555556,0,-2.62793532037024,-0.510374374449098
"72","ENSG00000116584.13","ARHGEF2",38.5630555555556,50.4,-1.6139533454287,0.0542948464589682
"73","ENSG00000116586.7","LAMTOR2",116.393055555556,117.302727272727,0.493060861211271,0.8038565703819
"74","ENSG00000189030.8","VHLL",0.035,0.0336363636363636,-2.65698508652814,-0.509997520892576
"75","ENSG00000187800.9","PEAR1",1.00916666666667,0.219090909090909,-2.63061244093773,-0.507919733716074
"76","ENSG00000132694.14","ARHGEF11",14.5647222222222,18.0627272727273,-2.263636363147,-0.308004014596602
"77","ENSG00000232366.1","VDAC1P9",0,0,-2.657932606729,-0.510374374449098
"78","ENSG00000213088.5","DARC",0.00638888888888889,0.0536363636363636,-2.65775964669233,-0.509773445804914
"79","ENSG00000186517.9","ARHGAP30",2.36222222222222,2.41818181818182,-2.593982513173,-0.483281659304519
